AvgVelocity,Mass,PressureDrop,Surface Area,Velocity Inlet,X Cell Size,YZ Cell Size
484.7092174,124.6268958,4924.863495,23047.92048,2575.0,20.3125,22.1875
622.1865803,125.4855979,8294.78673,23980.07726,3425.0,20.3125,20.3125
599.8542884,125.4855979,7717.77884,23980.07726,3303.571429,20.3125,20.3125
577.0819685,125.4855979,7034.835549,23980.07726,3182.142857,20.3125,20.3125
558.3971491,125.4855979,6624.457711,23980.07726,3060.714286,20.3125,20.3125
533.8956681,125.4855979,5993.536828,23980.07726,2939.285714,20.3125,20.3125
513.6527254,125.4855979,5612.502254,23980.07726,2817.857143,20.3125,20.3125
491.7265682,125.4855979,5153.17994,23980.07726,2696.428571,20.3125,20.3125
467.4492443,125.4855979,4687.375797,23980.07726,2575.0,20.3125,20.3125
637.7694332,128.613918,8208.655065,24118.44048,3425.0,20.3125,18.4375
617.4593176,128.613918,7755.015975,24118.44048,3303.571429,20.3125,18.4375
593.8441265,128.613918,7104.252604,24118.44048,3182.142857,20.3125,18.4375
569.9432849,128.613918,6482.568039,24118.44048,3060.714286,20.3125,18.4375
550.5954982,128.613918,6132.001069,24118.44048,2939.285714,20.3125,18.4375
526.340097,128.613918,5619.316737,24118.44048,2817.857143,20.3125,18.4375
500.3304907,128.613918,5006.149429,24118.44048,2696.428571,20.3125,18.4375
480.5705999,128.613918,4664.621327,24118.44048,2575.0,20.3125,18.4375
625.2986397,130.7537443,7263.580282,24682.67342,3425.0,20.3125,16.5625
603.3347624,130.7537443,6735.903432,24682.67342,3303.571429,20.3125,16.5625
580.2530357,130.7537443,6233.680795,24682.67342,3182.142857,20.3125,16.5625
558.9469722,130.7537443,5772.616974,24682.67342,3060.714286,20.3125,16.5625
536.6473129,130.7537443,5317.654481,24682.67342,2939.285714,20.3125,16.5625
514.014202,130.7537443,4885.863009,24682.67342,2817.857143,20.3125,16.5625
491.9517179,130.7537443,4488.359803,24682.67342,2696.428571,20.3125,16.5625
470.1344421,130.7537443,4093.240672,24682.67342,2575.0,20.3125,16.5625
623.3848149,133.3915866,7761.064055,26439.18837,3425.0,20.3125,14.6875
599.6329191,133.3915866,7244.94848,26439.18837,3303.571429,20.3125,14.6875
578.2302722,133.3915866,6703.42584,26439.18837,3182.142857,20.3125,14.6875
558.1153625,133.3915866,6271.542327,26439.18837,3060.714286,20.3125,14.6875
534.4484413,133.3915866,5763.482198,26439.18837,2939.285714,20.3125,14.6875
513.3360385,133.3915866,5280.151119,26439.18837,2817.857143,20.3125,14.6875
489.3031019,133.3915866,4899.985211,26439.18837,2696.428571,20.3125,14.6875
470.2371776,133.3915866,4446.512088,26439.18837,2575.0,20.3125,14.6875
606.1613866,137.1706406,7887.873601,28304.43874,3425.0,20.3125,12.8125
580.1175562,137.1706406,7193.95915,28304.43874,3303.571429,20.3125,12.8125
560.1385602,137.1706406,6703.925393,28304.43874,3182.142857,20.3125,12.8125
540.3504344,137.1706406,6213.454447,28304.43874,3060.714286,20.3125,12.8125
517.3557821,137.1706406,5696.633162,28304.43874,2939.285714,20.3125,12.8125
496.3494657,137.1706406,5289.652013,28304.43874,2817.857143,20.3125,12.8125
479.5181757,137.1706406,4892.348434,28304.43874,2696.428571,20.3125,12.8125
454.0331435,137.1706406,4480.568427,28304.43874,2575.0,20.3125,12.8125
588.5390583,141.5662121,7259.878848,30690.68648,3425.0,20.3125,10.9375
568.1771814,141.5662121,6890.141286,30690.68648,3303.571429,20.3125,10.9375
547.5144626,141.5662121,6416.179804,30690.68648,3182.142857,20.3125,10.9375
527.5558083,141.5662121,5874.544251,30690.68648,3060.714286,20.3125,10.9375
509.4893866,141.5662121,5447.257871,30690.68648,2939.285714,20.3125,10.9375
484.8083357,141.5662121,4983.289315,30690.68648,2817.857143,20.3125,10.9375
464.5574474,141.5662121,4534.15075,30690.68648,2696.428571,20.3125,10.9375
445.9668337,141.5662121,4212.865963,30690.68648,2575.0,20.3125,10.9375
708.7559415,124.4891578,9050.80084,22365.28346,3425.0,18.4375,24.0625
681.0733281,124.4891578,7948.98453,22365.28346,3303.571429,18.4375,24.0625
660.2583014,124.4891578,7624.441873,22365.28346,3182.142857,18.4375,24.0625
630.8283455,124.4891578,7117.20606,22365.28346,3060.714286,18.4375,24.0625
612.3197345,124.4891578,6698.332906,22365.28346,2939.285714,18.4375,24.0625
583.0735081,124.4891578,5958.298391,22365.28346,2817.857143,18.4375,24.0625
553.1928169,124.4891578,5543.136213,22365.28346,2696.428571,18.4375,24.0625
535.3078105,124.4891578,4980.743159,22365.28346,2575.0,18.4375,24.0625
665.739254,125.8303605,9178.324083,23549.00036,3425.0,18.4375,22.1875
640.9660786,125.8303605,8524.239078,23549.00036,3303.571429,18.4375,22.1875
617.8842439,125.8303605,7853.491488,23549.00036,3182.142857,18.4375,22.1875
595.3300906,125.8303605,7309.542619,23549.00036,3060.714286,18.4375,22.1875
567.7613464,125.8303605,6646.76098,23549.00036,2939.285714,18.4375,22.1875
545.2833357,125.8303605,6184.234258,23549.00036,2817.857143,18.4375,22.1875
523.7602925,125.8303605,5779.809838,23549.00036,2696.428571,18.4375,22.1875
502.8136528,125.8303605,5306.980372,23549.00036,2575.0,18.4375,22.1875
645.5534259,126.8071074,8986.384523,24374.59343,3425.0,18.4375,20.3125
626.2783134,126.8071074,8481.944613,24374.59343,3303.571429,18.4375,20.3125
601.3777105,126.8071074,7799.054085,24374.59343,3182.142857,18.4375,20.3125
580.870147,126.8071074,7310.706332,24374.59343,3060.714286,18.4375,20.3125
556.8584439,126.8071074,6634.236921,24374.59343,2939.285714,18.4375,20.3125
533.8862152,126.8071074,6108.745569,24374.59343,2817.857143,18.4375,20.3125
512.7445708,126.8071074,5678.355061,24374.59343,2696.428571,18.4375,20.3125
488.5104308,126.8071074,5110.410059,24374.59343,2575.0,18.4375,20.3125
651.0062388,129.2505,8598.176792,24446.34436,3425.0,18.4375,18.4375
626.4406679,129.2505,8088.169815,24446.34436,3303.571429,18.4375,18.4375
597.9493276,129.2505,7415.953106,24446.34436,3182.142857,18.4375,18.4375
580.1305894,129.2505,6860.511855,24446.34436,3060.714286,18.4375,18.4375
554.3901077,129.2505,6168.797361,24446.34436,2939.285714,18.4375,18.4375
535.2055506,129.2505,5784.382443,24446.34436,2817.857143,18.4375,18.4375
511.2557462,129.2505,5349.614467,24446.34436,2696.428571,18.4375,18.4375
487.360701,129.2505,4776.689385,24446.34436,2575.0,18.4375,18.4375
644.9513955,132.0200775,8448.559546,24965.87953,3425.0,18.4375,16.5625
622.730752,132.0200775,7978.819749,24965.87953,3303.571429,18.4375,16.5625
600.1004195,132.0200775,7280.571595,24965.87953,3182.142857,18.4375,16.5625
576.3634156,132.0200775,6661.171175,24965.87953,3060.714286,18.4375,16.5625
554.376415,132.0200775,6220.502002,24965.87953,2939.285714,18.4375,16.5625
534.9058207,132.0200775,5851.787974,24965.87953,2817.857143,18.4375,16.5625
507.9953141,132.0200775,5305.26203,24965.87953,2696.428571,18.4375,16.5625
486.5169717,132.0200775,4805.450851,24965.87953,2575.0,18.4375,16.5625
642.0639518,134.710121,8875.550548,26512.70388,3425.0,18.4375,14.6875
618.3072599,134.710121,8221.281891,26512.70388,3303.571429,18.4375,14.6875
594.5594623,134.710121,7611.602282,26512.70388,3182.142857,18.4375,14.6875
573.6360864,134.710121,7109.155162,26512.70388,3060.714286,18.4375,14.6875
551.1246671,134.710121,6609.219547,26512.70388,2939.285714,18.4375,14.6875
527.7782127,134.710121,6055.190124,26512.70388,2817.857143,18.4375,14.6875
506.5776387,134.710121,5508.817145,26512.70388,2696.428571,18.4375,14.6875
483.132728,134.710121,5129.480449,26512.70388,2575.0,18.4375,14.6875
617.3861527,138.3238408,7929.192767,28564.50224,3425.0,18.4375,12.8125
598.602889,138.3238408,7760.025303,28564.50224,3303.571429,18.4375,12.8125
576.3966546,138.3238408,7238.533271,28564.50224,3182.142857,18.4375,12.8125
551.5435449,138.3238408,6603.792347,28564.50224,3060.714286,18.4375,12.8125
531.6325236,138.3238408,6069.491954,28564.50224,2939.285714,18.4375,12.8125
510.3129931,138.3238408,5576.475338,28564.50224,2817.857143,18.4375,12.8125
487.8609818,138.3238408,5019.916569,28564.50224,2696.428571,18.4375,12.8125
469.5350039,138.3238408,4639.912391,28564.50224,2575.0,18.4375,12.8125
601.4150011,142.4923912,7897.177647,30932.1534,3425.0,18.4375,10.9375
579.8765832,142.4923912,7362.021552,30932.1534,3303.571429,18.4375,10.9375
560.325058,142.4923912,6879.299693,30932.1534,3182.142857,18.4375,10.9375
538.8678373,142.4923912,6363.652091,30932.1534,3060.714286,18.4375,10.9375
517.1709235,142.4923912,5888.11573,30932.1534,2939.285714,18.4375,10.9375
496.654361,142.4923912,5327.481013,30932.1534,2817.857143,18.4375,10.9375
475.223306,142.4923912,4885.348006,30932.1534,2696.428571,18.4375,10.9375
452.8431184,142.4923912,4485.368081,30932.1534,2575.0,18.4375,10.9375
709.4605668,125.006084,9213.164879,23199.16985,3425.0,16.5625,24.0625
688.2915149,125.006084,8427.39183,23199.16985,3303.571429,16.5625,24.0625
662.9848308,125.006084,8179.688161,23199.16985,3182.142857,16.5625,24.0625
639.0203856,125.006084,7471.814715,23199.16985,3060.714286,16.5625,24.0625
606.9046221,125.006084,6998.055018,23199.16985,2939.285714,16.5625,24.0625
580.3311395,125.006084,6391.296545,23199.16985,2817.857143,16.5625,24.0625
558.6094106,125.006084,5755.549401,23199.16985,2696.428571,16.5625,24.0625
529.0283582,125.006084,5308.460471,23199.16985,2575.0,16.5625,24.0625
690.2894488,126.4788042,10100.02013,24152.43406,3425.0,16.5625,22.1875
667.1561878,126.4788042,9555.299887,24152.43406,3303.571429,16.5625,22.1875
637.9008292,126.4788042,8554.822936,24152.43406,3182.142857,16.5625,22.1875
615.629029,126.4788042,8046.11849,24152.43406,3060.714286,16.5625,22.1875
590.7241758,126.4788042,7496.359103,24152.43406,2939.285714,16.5625,22.1875
565.7583204,126.4788042,6774.185557,24152.43406,2817.857143,16.5625,22.1875
539.7308546,126.4788042,6186.474522,24152.43406,2696.428571,16.5625,22.1875
519.5413918,126.4788042,5714.751011,24152.43406,2575.0,16.5625,22.1875
664.3970128,128.1355166,9647.052647,24953.88366,3425.0,16.5625,20.3125
640.5279537,128.1355166,9040.741702,24953.88366,3303.571429,16.5625,20.3125
617.1914559,128.1355166,8352.563996,24953.88366,3182.142857,16.5625,20.3125
596.0338282,128.1355166,7662.042736,24953.88366,3060.714286,16.5625,20.3125
567.6655615,128.1355166,7170.263137,24953.88366,2939.285714,16.5625,20.3125
549.6214836,128.1355166,6511.058827,24953.88366,2817.857143,16.5625,20.3125
517.9194732,128.1355166,6017.97631,24953.88366,2696.428571,16.5625,20.3125
504.2838058,128.1355166,5435.841865,24953.88366,2575.0,16.5625,20.3125
669.8664375,130.4919955,9272.880869,25116.76324,3425.0,16.5625,18.4375
648.0204404,130.4919955,8578.868237,25116.76324,3303.571429,16.5625,18.4375
626.4916711,130.4919955,8046.31215,25116.76324,3182.142857,16.5625,18.4375
601.3841897,130.4919955,7405.867576,25116.76324,3060.714286,16.5625,18.4375
572.8151676,130.4919955,6825.370141,25116.76324,2939.285714,16.5625,18.4375
552.3680569,130.4919955,6391.470732,25116.76324,2817.857143,16.5625,18.4375
527.7843617,130.4919955,5807.49759,25116.76324,2696.428571,16.5625,18.4375
500.3886968,130.4919955,5254.040034,25116.76324,2575.0,16.5625,18.4375
664.7479838,132.8756009,9390.683244,25630.92835,3425.0,16.5625,16.5625
640.2222002,132.8756009,8458.766208,25630.92835,3303.571429,16.5625,16.5625
619.8031491,132.8756009,8059.334849,25630.92835,3182.142857,16.5625,16.5625
593.7575395,132.8756009,7476.008162,25630.92835,3060.714286,16.5625,16.5625
570.4279396,132.8756009,6805.673818,25630.92835,2939.285714,16.5625,16.5625
550.3589475,132.8756009,6279.587667,25630.92835,2817.857143,16.5625,16.5625
525.7464234,132.8756009,5784.042794,25630.92835,2696.428571,16.5625,16.5625
503.1577458,132.8756009,5321.49932,25630.92835,2575.0,16.5625,16.5625
660.3305041,136.1705013,9322.736707,27173.96951,3425.0,16.5625,14.6875
636.0580297,136.1705013,8626.100513,27173.96951,3303.571429,16.5625,14.6875
612.9160633,136.1705013,7997.679532,27173.96951,3182.142857,16.5625,14.6875
589.4400531,136.1705013,7422.245997,27173.96951,3060.714286,16.5625,14.6875
565.0719201,136.1705013,6808.685615,27173.96951,2939.285714,16.5625,14.6875
541.3552839,136.1705013,6248.606499,27173.96951,2817.857143,16.5625,14.6875
519.0470868,136.1705013,5763.406872,27173.96951,2696.428571,16.5625,14.6875
495.1464359,136.1705013,5240.785525,27173.96951,2575.0,16.5625,14.6875
625.8784068,139.9296536,8436.187986,29005.29087,3425.0,16.5625,12.8125
604.1365546,139.9296536,7929.337725,29005.29087,3303.571429,16.5625,12.8125
582.427256,139.9296536,7301.451998,29005.29087,3182.142857,16.5625,12.8125
561.6515711,139.9296536,6838.780006,29005.29087,3060.714286,16.5625,12.8125
535.8019333,139.9296536,6143.032708,29005.29087,2939.285714,16.5625,12.8125
516.9387387,139.9296536,5786.751185,29005.29087,2817.857143,16.5625,12.8125
494.187142,139.9296536,5258.328222,29005.29087,2696.428571,16.5625,12.8125
471.2866715,139.9296536,4764.353642,29005.29087,2575.0,16.5625,12.8125
609.050238,144.3460207,8133.149895,31196.34532,3425.0,16.5625,10.9375
586.4386173,144.3460207,7576.4107,31196.34532,3303.571429,16.5625,10.9375
565.0560674,144.3460207,7009.346354,31196.34532,3182.142857,16.5625,10.9375
542.9470997,144.3460207,6502.860405,31196.34532,3060.714286,16.5625,10.9375
522.3604469,144.3460207,5983.553677,31196.34532,2939.285714,16.5625,10.9375
499.1271276,144.3460207,5487.671098,31196.34532,2817.857143,16.5625,10.9375
479.2002017,144.3460207,5055.628692,31196.34532,2696.428571,16.5625,10.9375
457.5181195,144.3460207,4633.634076,31196.34532,2575.0,16.5625,10.9375
723.6695709,126.0560111,10180.84995,23765.64959,3425.0,14.6875,24.0625
714.0091122,126.0560111,9619.864817,23765.64959,3303.571429,14.6875,24.0625
677.5227407,126.0560111,8925.509464,23765.64959,3182.142857,14.6875,24.0625
658.9609288,126.0560111,7818.203766,23765.64959,3060.714286,14.6875,24.0625
632.2091183,126.0560111,7220.837084,23765.64959,2939.285714,14.6875,24.0625
607.3776071,126.0560111,6690.992401,23765.64959,2817.857143,14.6875,24.0625
583.202479,126.0560111,6183.411866,23765.64959,2696.428571,14.6875,24.0625
554.0038146,126.0560111,5722.502488,23765.64959,2575.0,14.6875,24.0625
711.0603894,127.903738,11001.74094,24875.11275,3425.0,14.6875,22.1875
686.7377474,127.903738,10182.71961,24875.11275,3303.571429,14.6875,22.1875
659.1400787,127.903738,9450.432175,24875.11275,3182.142857,14.6875,22.1875
632.9680421,127.903738,8624.371444,24875.11275,3060.714286,14.6875,22.1875
609.767693,127.903738,8007.474639,24875.11275,2939.285714,14.6875,22.1875
584.9300984,127.903738,7408.016674,24875.11275,2817.857143,14.6875,22.1875
555.9793987,127.903738,6829.35817,24875.11275,2696.428571,14.6875,22.1875
536.1624753,127.903738,6158.222209,24875.11275,2575.0,14.6875,22.1875
695.3830001,129.4910433,10574.07795,25594.55207,3425.0,14.6875,20.3125
667.386574,129.4910433,9732.192067,25594.55207,3303.571429,14.6875,20.3125
643.1880382,129.4910433,9002.514595,25594.55207,3182.142857,14.6875,20.3125
621.2800921,129.4910433,8338.960199,25594.55207,3060.714286,14.6875,20.3125
596.6076549,129.4910433,7699.849347,25594.55207,2939.285714,14.6875,20.3125
571.1075416,129.4910433,7135.474444,25594.55207,2817.857143,14.6875,20.3125
544.7361985,129.4910433,6508.507851,25594.55207,2696.428571,14.6875,20.3125
519.7862439,129.4910433,5946.271824,25594.55207,2575.0,14.6875,20.3125
687.7932714,131.8748005,10892.64278,25996.34071,3425.0,14.6875,18.4375
664.35871,131.8748005,10102.52309,25996.34071,3303.571429,14.6875,18.4375
641.4261295,131.8748005,9436.632987,25996.34071,3182.142857,14.6875,18.4375
617.7451277,131.8748005,8778.409185,25996.34071,3060.714286,14.6875,18.4375
589.9038516,131.8748005,8099.251283,25996.34071,2939.285714,14.6875,18.4375
568.4286872,131.8748005,7433.566678,25996.34071,2817.857143,14.6875,18.4375
543.1889224,131.8748005,6789.211851,25996.34071,2696.428571,14.6875,18.4375
516.2801101,131.8748005,6219.840641,25996.34071,2575.0,14.6875,18.4375
692.2369297,134.7893694,10795.34039,26504.45204,3425.0,14.6875,16.5625
668.116577,134.7893694,10006.51994,26504.45204,3303.571429,14.6875,16.5625
641.6506847,134.7893694,9296.724988,26504.45204,3182.142857,14.6875,16.5625
618.539127,134.7893694,8555.225144,26504.45204,3060.714286,14.6875,16.5625
593.1976147,134.7893694,8154.409437,26504.45204,2939.285714,14.6875,16.5625
567.4276848,134.7893694,7385.704971,26504.45204,2817.857143,14.6875,16.5625
544.0021731,134.7893694,6690.246988,26504.45204,2696.428571,14.6875,16.5625
518.3768052,134.7893694,6164.303638,26504.45204,2575.0,14.6875,16.5625
657.8125642,137.7863167,8904.407163,27788.01609,3425.0,14.6875,14.6875
635.5754073,137.7863167,8286.17205,27788.01609,3303.571429,14.6875,14.6875
610.5159777,137.7863167,7711.918882,27788.01609,3182.142857,14.6875,14.6875
587.3394232,137.7863167,7071.249572,27788.01609,3060.714286,14.6875,14.6875
503.7373747,155.8650042,7313.211948,34714.82646,2500.0,10.0,10.0
551.6023682,155.8650042,8825.514148,34714.82646,2750.0,10.0,10.0
601.3563248,155.8650042,10524.27363,34714.82646,3000.0,10.0,10.0
652.2670799,155.8650042,12418.76201,34714.82646,3250.0,10.0,10.0
701.7506793,155.8650042,14271.51916,34714.82646,3500.0,10.0,10.0
525.220506,144.8624442,7653.516849,31453.78437,2500.0,10.0,13.75
574.8653912,144.8624442,9101.417774,31453.78437,2750.0,10.0,13.75
627.7650503,144.8624442,10953.7776,31453.78437,3000.0,10.0,13.75
680.1888844,144.8624442,12968.55523,31453.78437,3250.0,10.0,13.75
730.0174836,144.8624442,14900.75078,31453.78437,3500.0,10.0,13.75
559.0813988,137.9667214,7826.761894,29272.22167,2500.0,10.0,17.5
614.1390952,137.9667214,9656.312558,29272.22167,2750.0,10.0,17.5
667.6622712,137.9667214,11268.2082,29272.22167,3000.0,10.0,17.5
725.2771136,137.9667214,13368.0564,29272.22167,3250.0,10.0,17.5
780.2706194,137.9667214,15393.46587,29272.22167,3500.0,10.0,17.5
547.0067722,133.3890654,7060.011719,28666.35305,2500.0,10.0,21.25
600.0358681,133.3890654,8515.013235,28666.35305,2750.0,10.0,21.25
654.6826959,133.3890654,10170.86299,28666.35305,3000.0,10.0,21.25
707.8376969,133.3890654,11887.80962,28666.35305,3250.0,10.0,21.25
755.2453818,133.3890654,13881.16933,28666.35305,3500.0,10.0,21.25
522.7908613,129.6952859,5431.029112,27542.61156,2500.0,10.0,25.0
573.0674471,129.6952859,6503.724192,27542.61156,2750.0,10.0,25.0
626.5268722,129.6952859,7808.76341,27542.61156,3000.0,10.0,25.0
679.2426039,129.6952859,8915.800004,27542.61156,3250.0,10.0,25.0
732.3911854,129.6952859,10594.29596,27542.61156,3500.0,10.0,25.0
463.155663,150.256433,4841.364389,33066.57054,2500.0,13.75,10.0
511.1415233,150.256433,5893.357606,33066.57054,2750.0,13.75,10.0
556.6985335,150.256433,6966.4224,33066.57054,3000.0,13.75,10.0
602.5809892,150.256433,8103.914335,33066.57054,3250.0,13.75,10.0
648.0233336,150.256433,9306.984647,33066.57054,3500.0,13.75,10.0
468.8848261,140.6582638,4909.105216,28966.09774,2500.0,13.75,13.75
521.0544398,140.6582638,5887.202639,28966.09774,2750.0,13.75,13.75
567.7728198,140.6582638,7027.010922,28966.09774,3000.0,13.75,13.75
614.0060918,140.6582638,8214.04431,28966.09774,3250.0,13.75,13.75
658.5655262,140.6582638,9519.490613,28966.09774,3500.0,13.75,13.75
516.6379371,134.1496085,6158.111416,26444.10148,2500.0,13.75,17.5
576.2341365,134.1496085,7566.427589,26444.10148,2750.0,13.75,17.5
624.0380252,134.1496085,8851.017549,26444.10148,3000.0,13.75,17.5
674.7563178,134.1496085,10575.90402,26444.10148,3250.0,13.75,17.5
730.7536887,134.1496085,12230.94409,26444.10148,3500.0,13.75,17.5
519.9936598,129.5313538,6136.799557,25643.00764,2500.0,13.75,21.25
574.3660199,129.5313538,7324.652072,25643.00764,2750.0,13.75,21.25
621.8815351,129.5313538,8849.589533,25643.00764,3000.0,13.75,21.25
672.7052413,129.5313538,10167.10319,25643.00764,3250.0,13.75,21.25
725.8724085,129.5313538,11867.48154,25643.00764,3500.0,13.75,21.25
531.7354011,126.129981,5922.483364,24267.24485,2500.0,13.75,25.0
586.7006845,126.129981,7196.417211,24267.24485,2750.0,13.75,25.0
639.710445,126.129981,8571.564774,24267.24485,3000.0,13.75,25.0
693.2182259,126.129981,10000.62034,24267.24485,3250.0,13.75,25.0
743.9216964,126.129981,11981.53275,24267.24485,3500.0,13.75,25.0
446.5431083,146.5901373,4374.088153,32382.17106,2500.0,17.5,10.0
495.8041903,146.5901373,5442.356304,32382.17106,2750.0,17.5,10.0
535.0109287,146.5901373,6168.218322,32382.17106,3000.0,17.5,10.0
581.4601756,146.5901373,7454.012205,32382.17106,3250.0,17.5,10.0
624.7773027,146.5901373,8467.105935,32382.17106,3500.0,17.5,10.0
449.1175644,137.2408541,4291.129548,28045.26866,2500.0,17.5,13.75
493.6428659,137.2408541,5173.534204,28045.26866,2750.0,17.5,13.75
540.1308881,137.2408541,6264.801481,28045.26866,3000.0,17.5,13.75
585.1038619,137.2408541,7416.043804,28045.26866,3250.0,17.5,13.75
625.421305,137.2408541,8410.521067,28045.26866,3500.0,17.5,13.75
486.6887433,131.0008454,4788.425742,24876.04477,2500.0,17.5,17.5
536.6999707,131.0008454,5872.996055,24876.04477,2750.0,17.5,17.5
584.6592128,131.0008454,6968.061703,24876.04477,3000.0,17.5,17.5
634.2432373,131.0008454,8152.695235,24876.04477,3250.0,17.5,17.5
681.3536914,131.0008454,9454.517355,24876.04477,3500.0,17.5,17.5
498.5193727,126.815688,5114.224716,24024.42847,2500.0,17.5,21.25
549.0429038,126.815688,6155.894026,24024.42847,2750.0,17.5,21.25
600.1565565,126.815688,7410.499495,24024.42847,3000.0,17.5,21.25
649.9027825,126.815688,8665.970344,24024.42847,3250.0,17.5,21.25
699.0091233,126.815688,10030.04796,24024.42847,3500.0,17.5,21.25
499.8613769,123.6691657,3957.100338,22375.01393,2500.0,17.5,25.0
550.0059172,123.6691657,4766.874942,22375.01393,2750.0,17.5,25.0
601.4656242,123.6691657,5761.309546,22375.01393,3000.0,17.5,25.0
649.8484082,123.6691657,6768.433244,22375.01393,3250.0,17.5,25.0
696.5296087,123.6691657,7656.04328,22375.01393,3500.0,17.5,25.0
427.3892603,143.5558166,3893.865963,32221.79203,2500.0,21.25,10.0
470.5052013,143.5558166,4714.173255,32221.79203,2750.0,21.25,10.0
512.1877403,143.5558166,5615.673216,32221.79203,3000.0,21.25,10.0
555.670812,143.5558166,6532.494442,32221.79203,3250.0,21.25,10.0
600.2698683,143.5558166,7632.115341,32221.79203,3500.0,21.25,10.0
433.4047262,134.9471071,3804.145017,27044.46167,2500.0,21.25,13.75
473.0459012,134.9471071,4599.84066,27044.46167,2750.0,21.25,13.75
519.6670727,134.9471071,5558.053172,27044.46167,3000.0,21.25,13.75
562.6095758,134.9471071,6551.595655,27044.46167,3250.0,21.25,13.75
604.9150137,134.9471071,7729.510961,27044.46167,3500.0,21.25,13.75
457.2678966,128.6388998,4492.079272,24317.50748,2500.0,21.25,17.5
503.0227278,128.6388998,5371.387069,24317.50748,2750.0,21.25,17.5
547.5581678,128.6388998,6451.870161,24317.50748,3000.0,21.25,17.5
596.243523,128.6388998,7589.939249,24317.50748,3250.0,21.25,17.5
641.1693624,128.6388998,8879.467565,24317.50748,3500.0,21.25,17.5
459.38349,124.8258542,4406.286264,23121.19334,2500.0,21.25,21.25
508.0653716,124.8258542,5431.1717,23121.19334,2750.0,21.25,21.25
551.1394595,124.8258542,6354.881549,23121.19334,3000.0,21.25,21.25
596.9123408,124.8258542,7582.246074,23121.19334,3250.0,21.25,21.25
644.2438347,124.8258542,8783.71704,23121.19334,3500.0,21.25,21.25
500.7408919,121.8210483,4409.616993,21473.49549,2500.0,21.25,25.0
547.2280361,121.8210483,5311.760669,21473.49549,2750.0,21.25,25.0
606.9251389,121.8210483,6334.810226,21473.49549,3000.0,21.25,25.0
647.3203908,121.8210483,7462.60955,21473.49549,3250.0,21.25,25.0
701.7638907,121.8210483,8685.404481,21473.49549,3500.0,21.25,25.0
418.5867582,141.0263122,3723.793202,32006.19475,2500.0,25.0,10.0
455.6874477,141.0263122,4473.570118,32006.19475,2750.0,25.0,10.0
503.5189358,141.0263122,5381.514109,32006.19475,3000.0,25.0,10.0
544.9786367,141.0263122,6418.430368,32006.19475,3250.0,25.0,10.0
586.4514832,141.0263122,7375.807311,32006.19475,3500.0,25.0,10.0
424.0618224,132.5473496,3789.331973,27180.73782,2500.0,25.0,13.75
463.5288445,132.5473496,4448.73525,27180.73782,2750.0,25.0,13.75
508.7481185,132.5473496,5472.480022,27180.73782,3000.0,25.0,13.75
552.4883267,132.5473496,6373.265955,27180.73782,3250.0,25.0,13.75
594.1758742,132.5473496,7402.02575,27180.73782,3500.0,25.0,13.75
444.2150525,127.0233504,3949.254859,23824.29861,2500.0,25.0,17.5
482.7431757,127.0233504,4835.325268,23824.29861,2750.0,25.0,17.5
525.0003906,127.0233504,5622.55049,23824.29861,3000.0,25.0,17.5
568.5156881,127.0233504,6518.284146,23824.29861,3250.0,25.0,17.5
619.6040405,127.0233504,7617.877449,23824.29861,3500.0,25.0,17.5
444.3406388,123.0357267,3836.681728,22616.07336,2500.0,25.0,21.25
488.71823,123.0357267,4568.606421,22616.07336,2750.0,25.0,21.25
532.6374354,123.0357267,5563.907319,22616.07336,3000.0,25.0,21.25
577.9971943,123.0357267,6447.01168,22616.07336,3250.0,25.0,21.25
619.564334,123.0357267,7395.85716,22616.07336,3500.0,25.0,21.25
488.05179,120.0991247,4582.115788,20791.94482,2500.0,25.0,25.0
535.8316434,120.0991247,5320.370044,20791.94482,2750.0,25.0,25.0
586.1847936,120.0991247,6463.870239,20791.94482,3000.0,25.0,25.0
628.5474304,120.0991247,7659.960121,20791.94482,3250.0,25.0,25.0
683.1364962,120.0991247,8770.321051,20791.94482,3500.0,25.0,25.0
580.9302612,126.8439346,7207.453863,23947.01543,2732.308091,14.0,24.0
596.8564897,126.4998872,7348.323558,25078.11766,2705.941042,14.0,24.2
521.4202003,126.5956115,4245.245997,24215.62345,2557.22465,14.0,24.4
546.3475684,125.8616938,5996.641752,23930.84097,2580.078405,14.0,24.6
564.9340638,126.0489433,6473.738204,24718.2429,2592.706951,14.0,24.8
637.308904,126.0291899,8495.645561,23985.54522,2994.694266,14.0,25.0
623.3070752,126.1314067,7967.153393,23734.29443,2907.702859,14.4,24.0
562.7089632,126.5292222,7309.60578,24846.74663,2507.86992,14.4,24.2
565.1311434,126.3087104,5494.931475,23879.52068,2713.597736,14.4,24.4
616.8030688,125.5978209,7541.497512,23725.72287,2920.232022,14.4,24.6
588.4415116,125.4654785,6251.638837,24516.7204,2785.958241,14.4,24.8
608.3429745,125.5360058,7758.231557,23797.84004,2851.919616,14.4,25.0
587.585122,126.3049127,6905.236163,23470.34525,2745.989998,14.8,24.0
666.415745,125.9499956,9391.203086,24579.8111,2962.014317,14.8,24.2
576.6479901,125.5462661,5622.914199,23692.81533,2765.65408,14.8,24.4
561.0977833,125.4954287,6021.154112,23531.05837,2683.498447,14.8,24.6
